timestamp,message
1754639761436,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754639761436,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 30000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 30000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754640743776,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754640743776,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 30000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 30000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754640752430,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754640752431,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 30000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 30000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754641033331,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754641033331,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 30000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 30000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754641622709,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754641622709,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754642162902,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754642162903,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754642525891,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754642525891,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754642700661,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754642700662,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754644645671,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754644645671,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754650459463,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 30000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754650459464,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
1754657745769,"Sub-queries added: [\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgWearableX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/wearableX> {\\n        ?s1 saref:hasValue ?value .\\n        ?s1 saref:relatesToProperty dahccsensors:wearableX .\\n    }\\n}\\n    \",\"\\nPREFIX mqtt_broker: <mqtt://localhost:1883/>\\nPREFIX saref: <https://saref.etsi.org/core/>\\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\\nPREFIX : <https://rsp.js> \\nREGISTER RStream <output> AS\\nSELECT (AVG(?value) AS ?avgSmartphoneX)\\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 60000 STEP 60000]\\nWHERE {\\n    WINDOW <mqtt://localhost:1883/smartphoneX> {\\n        ?s2 saref:hasValue ?value .\\n        ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\\n    }\\n} \\n    \"]"
1754657745769,"Registered query: \nPREFIX mqtt_broker: <mqtt://localhost:1883/>\nPREFIX saref: <https://saref.etsi.org/core/>\nPREFIX dahccsensors: <https://dahcc.idlab.ugent.be/Homelab/SensorsAndActuators/>\nPREFIX : <https://rsp.js> \n\nREGISTER RStream <sensor_averages> AS\nSELECT (AVG(?value) AS ?avgValue)\nFROM NAMED WINDOW <mqtt://localhost:1883/wearableX> ON STREAM mqtt_broker:wearableX [RANGE 120000 STEP 60000]\nFROM NAMED WINDOW <mqtt://localhost:1883/smartphoneX> ON STREAM mqtt_broker:smartphoneX [RANGE 120000 STEP 60000]\nWHERE {\n    {\n        WINDOW <mqtt://localhost:1883/wearableX> {\n            ?s1 saref:hasValue ?value .\n            ?s1 saref:relatesToProperty dahccsensors:wearableX .\n        }\n    } UNION {\n        WINDOW <mqtt://localhost:1883/smartphoneX> {\n            ?s2 saref:hasValue ?value .\n            ?s2 saref:relatesToProperty dahccsensors:smartphoneX .\n        }\n    }\n}   \n    "
timestamp,message
